Siruta,Localitate,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_
60482,Municipiul Mangalia,6335.55,6335.55,21118.5,21118.5,84474,4223.7,6335.55,21118.5,6335.55,6335.55,21118.5,21118.5,84474,4223.7,6335.55,21118.5
60507,Oras Navodari,6253.95,6253.95,20846.5,20846.5,83386,4169.3,6253.95,20846.5,6253.95,6253.95,20846.5,20846.5,83386,4169.3,6253.95,20846.5
60534,Oras Techirghiol,1211.4,1211.4,4038.0,4038.0,16152,807.6,1211.4,4038.0,1211.4,1211.4,4038.0,4038.0,16152,807.6,1211.4,4038.0
60570,Agigea,1190.55,1190.55,3968.5,3968.5,15874,793.7,1190.55,3968.5,1190.55,1190.55,3968.5,3968.5,15874,793.7,1190.55,3968.5
60598,23-Aug,862.95,862.95,2876.5,2876.5,11506,575.3,862.95,2876.5,862.95,862.95,2876.5,2876.5,11506,575.3,862.95,2876.5
60632,Limanu,983.85,983.85,3279.5,3279.5,13118,655.9,983.85,3279.5,983.85,983.85,3279.5,3279.5,13118,655.9,983.85,3279.5
60687,Oras Ovidiu,2343.0,2343.0,7810.0,7810.0,31240,1562.0,2343.0,7810.0,2343.0,2343.0,7810.0,7810.0,31240,1562.0,2343.0,7810.0
60721,Tuzla,1067.25,1067.25,3557.5,3557.5,14230,711.5,1067.25,3557.5,1067.25,1067.25,3557.5,3557.5,14230,711.5,1067.25,3557.5
60776,Oras Cernavoda,2910.15,2910.15,9700.5,9700.5,38802,1940.1,2910.15,9700.5,2910.15,2910.15,9700.5,9700.5,38802,1940.1,2910.15,9700.5
60801,Oras Harsova,1684.65,1684.65,5615.5,5615.5,22462,1123.1,1684.65,5615.5,1684.65,1684.65,5615.5,5615.5,22462,1123.1,1684.65,5615.5
60847,Municipiul Medgidia,6915.9,6915.9,23053.0,23053.0,92212,4610.6,6915.9,23053.0,6915.9,6915.9,23053.0,23053.0,92212,4610.6,6915.9,23053.0
60883,Adamclisi,358.2,358.2,1194.0,1194.0,4776,238.8,358.2,1194.0,358.2,358.2,1194.0,1194.0,4776,238.8,358.2,1194.0
60945,Albesti,563.7,563.7,1879.0,1879.0,7516,375.8,563.7,1879.0,563.7,563.7,1879.0,1879.0,7516,375.8,563.7,1879.0
61005,Aliman,433.2,433.2,1444.0,1444.0,5776,288.8,433.2,1444.0,433.2,433.2,1444.0,1444.0,5776,288.8,433.2,1444.0
61069,Oras Baneasa,875.4,875.4,2918.0,2918.0,11672,583.6,875.4,2918.0,875.4,875.4,2918.0,2918.0,11672,583.6,875.4,2918.0
61121,Castelu,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0
61167,Cerchezu,215.4,215.4,718.0,718.0,2872,143.6,215.4,718.0,215.4,215.4,718.0,718.0,2872,143.6,215.4,718.0
61210,Chirnogeni,510.45,510.45,1701.5,1701.5,6806,340.3,510.45,1701.5,510.45,510.45,1701.5,1701.5,6806,340.3,510.45,1701.5
61256,Ciobanu,529.5,529.5,1765.0,1765.0,7060,353.0,529.5,1765.0,529.5,529.5,1765.0,1765.0,7060,353.0,529.5,1765.0
61283,Ciocarlia,471.75,471.75,1572.5,1572.5,6290,314.5,471.75,1572.5,471.75,471.75,1572.5,1572.5,6290,314.5,471.75,1572.5
61318,Cobadin,1424.85,1424.85,4749.5,4749.5,18998,949.9,1424.85,4749.5,1424.85,1424.85,4749.5,4749.5,18998,949.9,1424.85,4749.5
61372,Cogealac,839.7,839.7,2799.0,2799.0,11196,559.8,839.7,2799.0,839.7,839.7,2799.0,2799.0,11196,559.8,839.7,2799.0
61452,Comana,302.85,302.85,1009.5,1009.5,4038,201.9,302.85,1009.5,302.85,302.85,1009.5,1009.5,4038,201.9,302.85,1009.5
61513,Corbu,943.8,943.8,3146.0,3146.0,12584,629.2,943.8,3146.0,943.8,943.8,3146.0,3146.0,12584,629.2,943.8,3146.0
61559,Crucea,488.25,488.25,1627.5,1627.5,6510,325.5,488.25,1627.5,488.25,488.25,1627.5,1627.5,6510,325.5,488.25,1627.5
61620,Cumpana,2132.85,2132.85,7109.5,7109.5,28438,1421.9,2132.85,7109.5,2132.85,2132.85,7109.5,7109.5,28438,1421.9,2132.85,7109.5
61675,Deleni,373.5,373.5,1245.0,1245.0,4980,249.0,373.5,1245.0,373.5,373.5,1245.0,1245.0,4980,249.0,373.5,1245.0
61737,Dobromir,525.75,525.75,1752.5,1752.5,7010,350.5,525.75,1752.5,525.75,525.75,1752.5,1752.5,7010,350.5,525.75,1752.5
61808,Garliciu,261.0,261.0,870.0,870.0,3480,174.0,261.0,870.0,261.0,261.0,870.0,870.0,3480,174.0,261.0,870.0
61826,Ghindaresti,409.2,409.2,1364.0,1364.0,5456,272.8,409.2,1364.0,409.2,409.2,1364.0,1364.0,5456,272.8,409.2,1364.0
61871,Independenta,458.7,458.7,1529.0,1529.0,6116,305.8,458.7,1529.0,458.7,458.7,1529.0,1529.0,6116,305.8,458.7,1529.0
61951,Ion Corvin,313.8,313.8,1046.0,1046.0,4184,209.2,313.8,1046.0,313.8,313.8,1046.0,1046.0,4184,209.2,313.8,1046.0
62020,Istria,388.2,388.2,1294.0,1294.0,5176,258.8,388.2,1294.0,388.2,388.2,1294.0,1294.0,5176,258.8,388.2,1294.0
62057,Lipnita,485.25,485.25,1617.5,1617.5,6470,323.5,485.25,1617.5,485.25,485.25,1617.5,1617.5,6470,323.5,485.25,1617.5
62137,Mereni,370.65,370.65,1235.5,1235.5,4942,247.1,370.65,1235.5,370.65,370.65,1235.5,1235.5,4942,247.1,370.65,1235.5
62191,Mihail Kogalniceanu,1545.3,1545.3,5151.0,5151.0,20604,1030.2,1545.3,5151.0,1545.3,1545.3,5151.0,5151.0,20604,1030.2,1545.3,5151.0
62253,Mihai Viteazu,558.75,558.75,1862.5,1862.5,7450,372.5,558.75,1862.5,558.75,558.75,1862.5,1862.5,7450,372.5,558.75,1862.5
62280,Mircea Voda,805.8,805.8,2686.0,2686.0,10744,537.2,805.8,2686.0,805.8,805.8,2686.0,2686.0,10744,537.2,805.8,2686.0
62360,Oras Murfatlar,1747.35,1747.35,5824.5,5824.5,23298,1164.9,1747.35,5824.5,1747.35,1747.35,5824.5,5824.5,23298,1164.9,1747.35,5824.5
62397,Oras Negru Voda,867.9,867.9,2893.0,2893.0,11572,578.6,867.9,2893.0,867.9,867.9,2893.0,2893.0,11572,578.6,867.9,2893.0
62440,Nicolae Balcescu,825.3,825.3,2751.0,2751.0,11004,550.2,825.3,2751.0,825.3,825.3,2751.0,2751.0,11004,550.2,825.3,2751.0
62486,Oltina,404.55,404.55,1348.5,1348.5,5394,269.7,404.55,1348.5,404.55,404.55,1348.5,1348.5,5394,269.7,404.55,1348.5
62538,Ostrov,755.25,755.25,2517.5,2517.5,10070,503.5,755.25,2517.5,755.25,755.25,2517.5,2517.5,10070,503.5,755.25,2517.5
62609,Pantelimon,276.15,276.15,920.5,920.5,3682,184.1,276.15,920.5,276.15,276.15,920.5,920.5,3682,184.1,276.15,920.5
62672,Pecineaga,512.7,512.7,1709.0,1709.0,6836,341.8,512.7,1709.0,512.7,512.7,1709.0,1709.0,6836,341.8,512.7,1709.0
62707,Pestera,534.6,534.6,1782.0,1782.0,7128,356.4,534.6,1782.0,534.6,534.6,1782.0,1782.0,7128,356.4,534.6,1782.0
62761,Poarta Alba,844.05,844.05,2813.5,2813.5,11254,562.7,844.05,2813.5,844.05,844.05,2813.5,2813.5,11254,562.7,844.05,2813.5
62798,Rasova,585.3,585.3,1951.0,1951.0,7804,390.2,585.3,1951.0,585.3,585.3,1951.0,1951.0,7804,390.2,585.3,1951.0
62823,Saraiu,200.25,200.25,667.5,667.5,2670,133.5,200.25,667.5,200.25,200.25,667.5,667.5,2670,133.5,200.25,667.5
62878,Sacele,360.9,360.9,1203.0,1203.0,4812,240.6,360.9,1203.0,360.9,360.9,1203.0,1203.0,4812,240.6,360.9,1203.0
62903,Seimeni,334.65,334.65,1115.5,1115.5,4462,223.1,334.65,1115.5,334.65,334.65,1115.5,1115.5,4462,223.1,334.65,1115.5
62949,Silistea,227.85,227.85,759.5,759.5,3038,151.9,227.85,759.5,227.85,227.85,759.5,759.5,3038,151.9,227.85,759.5
62985,Targusor,252.0,252.0,840.0,840.0,3360,168.0,252.0,840.0,252.0,252.0,840.0,840.0,3360,168.0,252.0,840.0
63045,Topalu,272.4,272.4,908.0,908.0,3632,181.6,272.4,908.0,272.4,272.4,908.0,908.0,3632,181.6,272.4,908.0
63072,Topraisar,927.3,927.3,3091.0,3091.0,12364,618.2,927.3,3091.0,927.3,927.3,3091.0,3091.0,12364,618.2,927.3,3091.0
63125,Valu Lui Traian,2208.3,2208.3,7361.0,7361.0,29444,1472.2,2208.3,7361.0,2208.3,2208.3,7361.0,7361.0,29444,1472.2,2208.3,7361.0
63152,Lumina,1591.65,1591.65,5305.5,5305.5,21222,1061.1,1591.65,5305.5,1591.65,1591.65,5305.5,5305.5,21222,1061.1,1591.65,5305.5
63161,Dumbraveni,84.3,84.3,281.0,281.0,1124,56.2,84.3,281.0,84.3,84.3,281.0,281.0,1124,56.2,84.3,281.0
63170,Vulturu,112.35,112.35,374.5,374.5,1498,74.9,112.35,374.5,112.35,112.35,374.5,374.5,1498,74.9,112.35,374.5
63189,Tortoman,288.75,288.75,962.5,962.5,3850,192.5,288.75,962.5,288.75,288.75,962.5,962.5,3850,192.5,288.75,962.5
63198,Amzacea,427.95,427.95,1426.5,1426.5,5706,285.3,427.95,1426.5,427.95,427.95,1426.5,1426.5,5706,285.3,427.95,1426.5
63278,Horia,175.95,175.95,586.5,586.5,2346,117.3,175.95,586.5,175.95,175.95,586.5,586.5,2346,117.3,175.95,586.5
63286,Costinesti,475.65,475.65,1585.5,1585.5,6342,317.1,475.65,1585.5,475.65,475.65,1585.5,1585.5,6342,317.1,475.65,1585.5
63294,Baraganu,322.2,322.2,1074.0,1074.0,4296,214.8,322.2,1074.0,322.2,322.2,1074.0,1074.0,4296,214.8,322.2,1074.0
63300,Cuza Voda,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5
63318,Saligny,342.45,342.45,1141.5,1141.5,4566,228.3,342.45,1141.5,342.45,342.45,1141.5,1141.5,4566,228.3,342.45,1141.5
63326,Gradina,173.4,173.4,578.0,578.0,2312,115.6,173.4,578.0,173.4,173.4,578.0,578.0,2312,115.6,173.4,578.0
63334,Fantanele,244.8,244.8,816.0,816.0,3264,163.2,244.8,816.0,244.8,244.8,816.0,816.0,3264,163.2,244.8,816.0
63394,Municipiul Sfantu Gheorghe,9767.7,9767.7,32559.0,32559.0,130236,6511.8,9767.7,32559.0,9767.7,9767.7,32559.0,32559.0,130236,6511.8,9767.7,32559.0
63447,Oras Baraolt,1404.9,1404.9,4683.0,4683.0,18732,936.6,1404.9,4683.0,1404.9,1404.9,4683.0,4683.0,18732,936.6,1404.9,4683.0
63526,Oras Covasna,1701.45,1701.45,5671.5,5671.5,22686,1134.3,1701.45,5671.5,1701.45,1701.45,5671.5,5671.5,22686,1134.3,1701.45,5671.5
63553,Comandau,151.65,151.65,505.5,505.5,2022,101.1,151.65,505.5,151.65,151.65,505.5,505.5,2022,101.1,151.65,505.5
63580,Oras Intorsura Buzaului,1405.2,1405.2,4684.0,4684.0,18736,936.8,1405.2,4684.0,1405.2,1405.2,4684.0,4684.0,18736,936.8,1405.2,4684.0
63633,Barcani,603.45,603.45,2011.5,2011.5,8046,402.3,603.45,2011.5,603.45,603.45,2011.5,2011.5,8046,402.3,603.45,2011.5
63688,Sita Buzaului,732.15,732.15,2440.5,2440.5,9762,488.1,732.15,2440.5,732.15,732.15,2440.5,2440.5,9762,488.1,732.15,2440.5
63740,Municipiul Targu Secuiesc,3042.15,3042.15,10140.5,10140.5,40562,2028.1,3042.15,10140.5,3042.15,3042.15,10140.5,10140.5,40562,2028.1,3042.15,10140.5
63777,Aita Mare,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5
63802,Batani,702.0,702.0,2340.0,2340.0,9360,468.0,702.0,2340.0,702.0,702.0,2340.0,2340.0,9360,468.0,702.0,2340.0
63866,Belin,454.65,454.65,1515.5,1515.5,6062,303.1,454.65,1515.5,454.65,454.65,1515.5,1515.5,6062,303.1,454.65,1515.5
63893,Bodoc,387.0,387.0,1290.0,1290.0,5160,258.0,387.0,1290.0,387.0,387.0,1290.0,1290.0,5160,258.0,387.0,1290.0
63937,Borosneu Mare,494.25,494.25,1647.5,1647.5,6590,329.5,494.25,1647.5,494.25,494.25,1647.5,1647.5,6590,329.5,494.25,1647.5
64005,Brates,224.55,224.55,748.5,748.5,2994,149.7,224.55,748.5,224.55,224.55,748.5,748.5,2994,149.7,224.55,748.5
64041,Bradut,766.2,766.2,2554.0,2554.0,10216,510.8,766.2,2554.0,766.2,766.2,2554.0,2554.0,10216,510.8,766.2,2554.0
64096,Bretcu,555.3,555.3,1851.0,1851.0,7404,370.2,555.3,1851.0,555.3,555.3,1851.0,1851.0,7404,370.2,555.3,1851.0
64130,Catalina,508.65,508.65,1695.5,1695.5,6782,339.1,508.65,1695.5,508.65,508.65,1695.5,1695.5,6782,339.1,508.65,1695.5
64194,Cernat,605.1,605.1,2017.0,2017.0,8068,403.4,605.1,2017.0,605.1,605.1,2017.0,2017.0,8068,403.4,605.1,2017.0
64238,Chichis,237.6,237.6,792.0,792.0,3168,158.4,237.6,792.0,237.6,237.6,792.0,792.0,3168,158.4,237.6,792.0
64265,Dobarlau,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5
64318,Ghelinta,775.95,775.95,2586.5,2586.5,10346,517.3,775.95,2586.5,775.95,775.95,2586.5,2586.5,10346,517.3,775.95,2586.5
64345,Ghidfalau,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5
64390,Haghig,349.05,349.05,1163.5,1163.5,4654,232.7,349.05,1163.5,349.05,349.05,1163.5,1163.5,4654,232.7,349.05,1163.5
64425,Ilieni,302.1,302.1,1007.0,1007.0,4028,201.4,302.1,1007.0,302.1,302.1,1007.0,1007.0,4028,201.4,302.1,1007.0
64461,Lemnia,289.5,289.5,965.0,965.0,3860,193.0,289.5,965.0,289.5,289.5,965.0,965.0,3860,193.0,289.5,965.0
64504,Malnas,159.9,159.9,533.0,533.0,2132,106.6,159.9,533.0,159.9,159.9,533.0,533.0,2132,106.6,159.9,533.0
64568,Moacsa,182.55,182.55,608.5,608.5,2434,121.7,182.55,608.5,182.55,182.55,608.5,608.5,2434,121.7,182.55,608.5
64602,Ojdula,537.9,537.9,1793.0,1793.0,7172,358.6,537.9,1793.0,537.9,537.9,1793.0,1793.0,7172,358.6,537.9,1793.0
64639,Ozun,698.25,698.25,2327.5,2327.5,9310,465.5,698.25,2327.5,698.25,698.25,2327.5,2327.5,9310,465.5,698.25,2327.5
64719,Poian,265.95,265.95,886.5,886.5,3546,177.3,265.95,886.5,265.95,265.95,886.5,886.5,3546,177.3,265.95,886.5
64773,Reci,344.85,344.85,1149.5,1149.5,4598,229.9,344.85,1149.5,344.85,344.85,1149.5,1149.5,4598,229.9,344.85,1149.5
64826,Sanzieni,701.85,701.85,2339.5,2339.5,9358,467.9,701.85,2339.5,701.85,701.85,2339.5,2339.5,9358,467.9,701.85,2339.5
64871,Turia,584.55,584.55,1948.5,1948.5,7794,389.7,584.55,1948.5,584.55,584.55,1948.5,1948.5,7794,389.7,584.55,1948.5
64906,Valea Crisului,364.5,364.5,1215.0,1215.0,4860,243.0,364.5,1215.0,364.5,364.5,1215.0,1215.0,4860,243.0,364.5,1215.0
64942,Valcele,756.0,756.0,2520.0,2520.0,10080,504.0,756.0,2520.0,756.0,756.0,2520.0,2520.0,10080,504.0,756.0,2520.0
64997,Varghis,277.5,277.5,925.0,925.0,3700,185.0,277.5,925.0,277.5,277.5,925.0,925.0,3700,185.0,277.5,925.0
65011,Zagon,802.05,802.05,2673.5,2673.5,10694,534.7,802.05,2673.5,802.05,802.05,2673.5,2673.5,10694,534.7,802.05,2673.5
65048,Zabala,730.5,730.5,2435.0,2435.0,9740,487.0,730.5,2435.0,730.5,730.5,2435.0,2435.0,9740,487.0,730.5,2435.0
65099,Valea Mare,173.1,173.1,577.0,577.0,2308,115.4,173.1,577.0,173.1,173.1,577.0,577.0,2308,115.4,173.1,577.0
65105,Mereni,197.7,197.7,659.0,659.0,2636,131.8,197.7,659.0,197.7,197.7,659.0,659.0,2636,131.8,197.7,659.0
65113,Arcus,240.0,240.0,800.0,800.0,3200,160.0,240.0,800.0,240.0,240.0,800.0,800.0,3200,160.0,240.0,800.0
65121,Bixad,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5
65139,Micfalau,277.8,277.8,926.0,926.0,3704,185.2,277.8,926.0,277.8,277.8,926.0,926.0,3704,185.2,277.8,926.0
65147,Dalnic,145.05,145.05,483.5,483.5,1934,96.7,145.05,483.5,145.05,145.05,483.5,483.5,1934,96.7,145.05,483.5
65154,Estelnic,173.25,173.25,577.5,577.5,2310,115.5,173.25,577.5,173.25,173.25,577.5,577.5,2310,115.5,173.25,577.5
65342,Municipiul Targoviste,14043.9,14043.9,46813.0,46813.0,187252,9362.6,14043.9,46813.0,14043.9,14043.9,46813.0,46813.0,187252,9362.6,14043.9,46813.0
65379,Aninoasa,931.65,931.65,3105.5,3105.5,12422,621.1,931.65,3105.5,931.65,931.65,3105.5,3105.5,12422,621.1,931.65,3105.5
65413,Doicesti,718.35,718.35,2394.5,2394.5,9578,478.9,718.35,2394.5,718.35,718.35,2394.5,2394.5,9578,478.9,718.35,2394.5
65431,Razvad,1316.1,1316.1,4387.0,4387.0,17548,877.4,1316.1,4387.0,1316.1,1316.1,4387.0,4387.0,17548,877.4,1316.1,4387.0
65477,Sotanga,1081.65,1081.65,3605.5,3605.5,14422,721.1,1081.65,3605.5,1081.65,1081.65,3605.5,3605.5,14422,721.1,1081.65,3605.5
65501,Ulmi,661.65,661.65,2205.5,2205.5,8822,441.1,661.65,2205.5,661.65,661.65,2205.5,2205.5,8822,441.1,661.65,2205.5
65609,Oras Fieni,1147.8,1147.8,3826.0,3826.0,15304,765.2,1147.8,3826.0,1147.8,1147.8,3826.0,3826.0,15304,765.2,1147.8,3826.0
65645,Motaieni,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5
65681,Oras Gaesti,2301.9,2301.9,7673.0,7673.0,30692,1534.6,2301.9,7673.0,2301.9,2301.9,7673.0,7673.0,30692,1534.6,2301.9,7673.0
65707,Gura Foii,333.0,333.0,1110.0,1110.0,4440,222.0,333.0,1110.0,333.0,333.0,1110.0,1110.0,4440,222.0,333.0,1110.0
65752,Petresti,843.45,843.45,2811.5,2811.5,11246,562.3,843.45,2811.5,843.45,843.45,2811.5,2811.5,11246,562.3,843.45,2811.5
65841,Municipiul Moreni,3078.6,3078.6,10262.0,10262.0,41048,2052.4,3078.6,10262.0,3078.6,3078.6,10262.0,10262.0,41048,2052.4,3078.6,10262.0
65869,Iedera,593.7,593.7,1979.0,1979.0,7916,395.8,593.7,1979.0,593.7,593.7,1979.0,1979.0,7916,395.8,593.7,1979.0
65921,Oras Pucioasa,2310.15,2310.15,7700.5,7700.5,30802,1540.1,2310.15,7700.5,2310.15,2310.15,7700.5,7700.5,30802,1540.1,2310.15,7700.5
66009,Branesti,649.5,649.5,2165.0,2165.0,8660,433.0,649.5,2165.0,649.5,649.5,2165.0,2165.0,8660,433.0,649.5,2165.0
66081,Oras Titu,1554.15,1554.15,5180.5,5180.5,20722,1036.1,1554.15,5180.5,1554.15,1554.15,5180.5,5180.5,20722,1036.1,1554.15,5180.5
66152,Branistea,627.9,627.9,2093.0,2093.0,8372,418.6,627.9,2093.0,627.9,627.9,2093.0,2093.0,8372,418.6,627.9,2093.0
66198,Baleni,1317.45,1317.45,4391.5,4391.5,17566,878.3,1317.45,4391.5,1317.45,1317.45,4391.5,4391.5,17566,878.3,1317.45,4391.5
66223,Barbuletu,330.75,330.75,1102.5,1102.5,4410,220.5,330.75,1102.5,330.75,330.75,1102.5,1102.5,4410,220.5,330.75,1102.5
66330,Bezdead,684.0,684.0,2280.0,2280.0,9120,456.0,684.0,2280.0,684.0,684.0,2280.0,2280.0,9120,456.0,684.0,2280.0
66401,Bilciuresti,277.05,277.05,923.5,923.5,3694,184.7,277.05,923.5,277.05,277.05,923.5,923.5,3694,184.7,277.05,923.5
66438,Buciumeni,679.5,679.5,2265.0,2265.0,9060,453.0,679.5,2265.0,679.5,679.5,2265.0,2265.0,9060,453.0,679.5,2265.0
66474,Bucsani,1039.95,1039.95,3466.5,3466.5,13866,693.3,1039.95,3466.5,1039.95,1039.95,3466.5,3466.5,13866,693.3,1039.95,3466.5
66526,Candesti,420.45,420.45,1401.5,1401.5,5606,280.3,420.45,1401.5,420.45,420.45,1401.5,1401.5,5606,280.3,420.45,1401.5
66580,Cobia,459.0,459.0,1530.0,1530.0,6120,306.0,459.0,1530.0,459.0,459.0,1530.0,1530.0,6120,306.0,459.0,1530.0
66697,Cojasca,1267.95,1267.95,4226.5,4226.5,16906,845.3,1267.95,4226.5,1267.95,1267.95,4226.5,4226.5,16906,845.3,1267.95,4226.5
66731,Comisani,777.75,777.75,2592.5,2592.5,10370,518.5,777.75,2592.5,777.75,777.75,2592.5,2592.5,10370,518.5,777.75,2592.5
66768,Contesti,648.9,648.9,2163.0,2163.0,8652,432.6,648.9,2163.0,648.9,648.9,2163.0,2163.0,8652,432.6,648.9,2163.0
66857,Corbii Mari,1210.05,1210.05,4033.5,4033.5,16134,806.7,1210.05,4033.5,1210.05,1210.05,4033.5,4033.5,16134,806.7,1210.05,4033.5
66955,Cornatelu,213.9,213.9,713.0,713.0,2852,142.6,213.9,713.0,213.9,213.9,713.0,713.0,2852,142.6,213.9,713.0
67014,Cornesti,939.9,939.9,3133.0,3133.0,12532,626.6,939.9,3133.0,939.9,939.9,3133.0,3133.0,12532,626.6,939.9,3133.0
67121,Costestii Din Vale,531.75,531.75,1772.5,1772.5,7090,354.5,531.75,1772.5,531.75,531.75,1772.5,1772.5,7090,354.5,531.75,1772.5
67167,Crangurile,516.75,516.75,1722.5,1722.5,6890,344.5,516.75,1722.5,516.75,516.75,1722.5,1722.5,6890,344.5,516.75,1722.5
67256,Darmanesti,733.2,733.2,2444.0,2444.0,9776,488.8,733.2,2444.0,733.2,733.2,2444.0,2444.0,9776,488.8,733.2,2444.0
67292,Dobra,544.8,544.8,1816.0,1816.0,7264,363.2,544.8,1816.0,544.8,544.8,1816.0,1816.0,7264,363.2,544.8,1816.0
67327,Dragodana,1005.45,1005.45,3351.5,3351.5,13406,670.3,1005.45,3351.5,1005.45,1005.45,3351.5,3351.5,13406,670.3,1005.45,3351.5
67407,Dragomiresti,1317.75,1317.75,4392.5,4392.5,17570,878.5,1317.75,4392.5,1317.75,1317.75,4392.5,4392.5,17570,878.5,1317.75,4392.5
67470,Finta,622.35,622.35,2074.5,2074.5,8298,414.9,622.35,2074.5,622.35,622.35,2074.5,2074.5,8298,414.9,622.35,2074.5
67522,Glodeni,653.4,653.4,2178.0,2178.0,8712,435.6,653.4,2178.0,653.4,653.4,2178.0,2178.0,8712,435.6,653.4,2178.0
67595,Gura Ocnitei,1096.8,1096.8,3656.0,3656.0,14624,731.2,1096.8,3656.0,1096.8,1096.8,3656.0,3656.0,14624,731.2,1096.8,3656.0
67648,Gura Sutii,809.25,809.25,2697.5,2697.5,10790,539.5,809.25,2697.5,809.25,809.25,2697.5,2697.5,10790,539.5,809.25,2697.5
67675,Hulubesti,485.7,485.7,1619.0,1619.0,6476,323.8,485.7,1619.0,485.7,485.7,1619.0,1619.0,6476,323.8,485.7,1619.0
67737,I. L. Caragiale,1021.5,1021.5,3405.0,3405.0,13620,681.0,1021.5,3405.0,1021.5,1021.5,3405.0,3405.0,13620,681.0,1021.5,3405.0
67773,Lucieni,451.65,451.65,1505.5,1505.5,6022,301.1,451.65,1505.5,451.65,451.65,1505.5,1505.5,6022,301.1,451.65,1505.5
67835,Ludesti,772.65,772.65,2575.5,2575.5,10302,515.1,772.65,2575.5,772.65,772.65,2575.5,2575.5,10302,515.1,772.65,2575.5
67906,Lunguletu,826.95,826.95,2756.5,2756.5,11026,551.3,826.95,2756.5,826.95,826.95,2756.5,2756.5,11026,551.3,826.95,2756.5
67942,Malu Cu Flori,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5,345.45,345.45,1151.5,1151.5,4606,230.3,345.45,1151.5
68002,Manesti,782.85,782.85,2609.5,2609.5,10438,521.9,782.85,2609.5,782.85,782.85,2609.5,2609.5,10438,521.9,782.85,2609.5
68048,Matasaru,787.35,787.35,2624.5,2624.5,10498,524.9,787.35,2624.5,787.35,787.35,2624.5,2624.5,10498,524.9,787.35,2624.5
68128,Mogosani,651.45,651.45,2171.5,2171.5,8686,434.3,651.45,2171.5,651.45,651.45,2171.5,2171.5,8686,434.3,651.45,2171.5
68182,Moroeni,773.85,773.85,2579.5,2579.5,10318,515.9,773.85,2579.5,773.85,773.85,2579.5,2579.5,10318,515.9,773.85,2579.5
68253,Morteni,425.85,425.85,1419.5,1419.5,5678,283.9,425.85,1419.5,425.85,425.85,1419.5,1419.5,5678,283.9,425.85,1419.5
68280,Nucet,642.75,642.75,2142.5,2142.5,8570,428.5,642.75,2142.5,642.75,642.75,2142.5,2142.5,8570,428.5,642.75,2142.5
68324,Ocnita,669.45,669.45,2231.5,2231.5,8926,446.3,669.45,2231.5,669.45,669.45,2231.5,2231.5,8926,446.3,669.45,2231.5
68342,Odobesti,766.2,766.2,2554.0,2554.0,10216,510.8,766.2,2554.0,766.2,766.2,2554.0,2554.0,10216,510.8,766.2,2554.0
68404,Pietrosita,479.4,479.4,1598.0,1598.0,6392,319.6,479.4,1598.0,479.4,479.4,1598.0,1598.0,6392,319.6,479.4,1598.0
68431,Poiana,541.35,541.35,1804.5,1804.5,7218,360.9,541.35,1804.5,541.35,541.35,1804.5,1804.5,7218,360.9,541.35,1804.5
68468,Potlogi,1348.8,1348.8,4496.0,4496.0,17984,899.2,1348.8,4496.0,1348.8,1348.8,4496.0,4496.0,17984,899.2,1348.8,4496.0
68529,Produlesti,514.8,514.8,1716.0,1716.0,6864,343.2,514.8,1716.0,514.8,514.8,1716.0,1716.0,6864,343.2,514.8,1716.0
68565,Pucheni,278.4,278.4,928.0,928.0,3712,185.6,278.4,928.0,278.4,278.4,928.0,928.0,3712,185.6,278.4,928.0
68627,Oras Racari,978.6,978.6,3262.0,3262.0,13048,652.4,978.6,3262.0,978.6,978.6,3262.0,3262.0,13048,652.4,978.6,3262.0
68716,Runcu,665.4,665.4,2218.0,2218.0,8872,443.6,665.4,2218.0,665.4,665.4,2218.0,2218.0,8872,443.6,665.4,2218.0
68789,Salcioara,586.95,586.95,1956.5,1956.5,7826,391.3,586.95,1956.5,586.95,586.95,1956.5,1956.5,7826,391.3,586.95,1956.5
68887,Selaru,474.6,474.6,1582.0,1582.0,6328,316.4,474.6,1582.0,474.6,474.6,1582.0,1582.0,6328,316.4,474.6,1582.0
